id,ts_entry,city,market_id,question,date_str,days_ahead,unit,mb_max_model,mb_consensus,mb_n_models,mb_models_json,market_threshold,overshoot,market_type,no_ask_entry,no_bid_entry,yes_bid_entry,token_yes_id,token_no_id,roe_per_day,risk_distance,score,sim_stake,sim_tokens,stop_price,no_price_last,no_price_max,no_price_min,ticks_tracked,last_update,outcome,close_reason,ts_close,no_price_close,sim_pnl,sim_pnl_pct,is_sandbox
211,2026-03-21T01:11:32.278159,Toronto,0x9b6333fc198c624c6c9a5b22ca3cb521430a784bb21b00408180ead74a6abfc4,Will the highest temperature in Toronto be 5°C or higher on March 23?,2026-03-23,2,C,2.67,0.94,12,"{""AIFS"": 0.73, ""GEM15"": 0.69, ""GFS"": -0.86, ""ICON"": 1.71, ""IFS"": 1.36, ""IFS-HR"": 1.78, ""ARPEGE"": 1.13, ""NAM12"": 1.91, ""NBM"": 1.79, ""NEMS"": -0.02, ""NEMS2"": -1.66, ""UKMO"": 2.67}",5.0,2.33,above_equal,0.94,0.78,0.06,37896566244925378843640761630577854260638272553228211341559678366603092164197,80607398568981204676707720365956109680905649453253161175340569063175227222935,3.19,2.33,13.257,5.0,5.3191,0.799,0.76,0.94,0.76,5,2026-03-21T12:29:43.123744,LOSS,STOP,2026-03-21T12:29:43.124944,0.76,-0.9574,-19.15,1
160,2026-03-19T01:23:25.899500,Chicago,0xbfb82674289b2edff32eea01f90d0a0502f0f4b286534950f39dd16c101ab335,Will the highest temperature in Chicago be 78°F or higher on March 21?,2026-03-21,2,F,51.53,42.66,12,"{""AIFS"": 43.03, ""GEM15"": 43.99, ""GFS"": 41.51, ""ICON"": 38.89, ""IFS"": 41.59, ""IFS-HR"": 39.73, ""ARPEGE"": 36.98, ""NAM12"": 41.03, ""NBM"": 42.59, ""NEMS"": 51.53, ""NEMS2"": 46.74, ""UKMO"": 44.37}",78.0,26.47,above_equal,0.989,0.988,0.011,9183101014167977857743647338227811162004686595517652258048168965056637834077,114713261435976780972275905597750911096111634696909212552997929527401968131177,0.56,26.47,163.334,5.0,5.0556,0.8407,0.826,0.997,0.826,18,2026-03-21T04:23:32.618950,LOSS,STOP,2026-03-21T04:23:32.619959,0.826,-0.8241,-16.48,0
127,2026-03-18T01:22:08.805663,Ankara,0x19297bf49aaab505e7e2a5b120ea959135cca962d242f84d9747ed9b8d4ccb6a,Will the highest temperature in Ankara be 12°C or higher on March 20?,2026-03-20,2,C,10.01,8.72,10,"{""AIFS"": 7.07, ""GEM15"": 9.62, ""GFS"": 8.03, ""ICON"": 10.01, ""IFS"": 8.94, ""IFS-HR"": 8.69, ""ARPEGE"": 8.97, ""NEMS"": 7.77, ""NEMS2"": 8.99, ""UKMO"": 9.12}",12.0,1.99,above_equal,0.98,0.92,0.02,82164997467175540426971771458795101900686254112568496211288405066818727005057,27195731253645426469888001207331155716151421189579852286784053373306966332164,1.02,1.99,7.553,5.0,5.102,0.833,0.999,0.999,0.9,25,2026-03-20T21:24:00.367458,WIN,EXPIRED_WIN,2026-03-21T01:09:43.638407,1.0,0.102,2.04,0
128,2026-03-18T01:22:14.794588,Seoul,0x915336ec63fe678b5ef9049660b462054a120e1477b89c8e98512749f94b3463,Will the highest temperature in Seoul be 15°C or higher on March 20?,2026-03-20,2,C,13.08,11.93,10,"{""AIFS"": 12.05, ""GEM15"": 12.12, ""GFS"": 12.38, ""ICON"": 11.67, ""IFS"": 11.79, ""IFS-HR"": 12.3, ""ARPEGE"": 13.08, ""NEMS"": 11.11, ""NEMS2"": 11.21, ""UKMO"": 11.62}",15.0,1.92,above_equal,0.989,0.987,0.011,104843072481087605353416679380733672700239443976292256082233156397604645976693,102052824056515311529292519203565161660675232619159844716130559201430484043611,0.56,1.92,6.16,5.0,5.0556,0.8407,0.999,0.999,0.951,23,2026-03-20T15:36:26.400316,WIN,EXPIRED_WIN,2026-03-21T01:09:43.594594,1.0,0.0556,1.11,0
129,2026-03-18T01:22:18.285840,Buenos Aires,0x98b8d9151bb20b1d4d37371930f174099e42be30e9cd6a5062a1e91e1d1a1877,Will the highest temperature in Buenos Aires be 34°C or higher on March 20?,2026-03-20,2,C,24.13,22.5,10,"{""AIFS"": 20.3, ""GEM15"": 22.15, ""GFS"": 21.2, ""ICON"": 23.85, ""IFS"": 22.15, ""IFS-HR"": 24.13, ""ARPEGE"": 22.73, ""NEMS"": 23.56, ""NEMS2"": 22.04, ""UKMO"": 22.91}",34.0,9.87,above_equal,0.969,0.954,0.031,104771042071914371095058363881033255978864086140967822062224809359408447922796,40632843623385656533096132176058302995657247803561785911439614510689253330588,1.6,9.87,112.55,5.0,5.16,0.8236,0.999,0.999,0.957,25,2026-03-20T21:23:59.329704,WIN,EXPIRED_WIN,2026-03-21T01:09:43.445220,1.0,0.16,3.2,0
130,2026-03-18T01:22:18.803898,Miami,0xc5405fd18f26478aefd02a07365462fea479af8d48e0f852fc0beeef3b560338,Will the highest temperature in Miami be 86°F or higher on March 20?,2026-03-20,2,F,68.56,65.06,12,"{""AIFS"": 63.88, ""GEM15"": 67.03, ""GFS"": 65.63, ""ICON"": 65.39, ""IFS"": 61.11, ""IFS-HR"": 61.83, ""ARPEGE"": 62.56, ""NAM12"": 68.56, ""NBM"": 66.44, ""NEMS"": 64.15, ""NEMS2"": 66.49, ""UKMO"": 67.62}",86.0,17.44,above_equal,0.994,0.985,0.006,45433741628189557097355366181044786266951484866227816412315271706320330464944,86309159422921997690976369494127282393479240860956402575056467603991076272118,0.3,17.44,103.135,5.0,5.0302,0.8449,0.999,0.999,0.986,25,2026-03-20T21:23:58.838287,WIN,EXPIRED_WIN,2026-03-21T01:09:43.407254,1.0,0.0302,0.6,0
132,2026-03-18T01:22:48.813474,Dallas,0x054a9cc4f5a221f15828170f0562be764e907d45d7745d5d9742a34cb9506a01,Will the highest temperature in Dallas be 96°F or higher on March 20?,2026-03-20,2,F,70.64,68.27,12,"{""AIFS"": 70.06, ""GEM15"": 68.23, ""GFS"": 70.64, ""ICON"": 66.8, ""IFS"": 68.3, ""IFS-HR"": 70.32, ""ARPEGE"": 64.02, ""NAM12"": 68.43, ""NBM"": 69.2, ""NEMS"": 68.38, ""NEMS2"": 66.34, ""UKMO"": 68.47}",96.0,25.36,above_equal,0.94,0.931,0.06,45173477791917978139927174176483630897291396816437497013159471773598939027742,37954707280271175418010460382808657620170816700727943442025040926228153692729,3.19,25.36,167.142,5.0,5.3191,0.799,0.998,0.998,0.876,25,2026-03-20T21:23:55.852805,WIN,EXPIRED_WIN,2026-03-21T01:09:43.100770,1.0,0.3191,6.38,0
131,2026-03-18T01:22:28.799538,New York,0x2c1bdd312ab71c28fd76e7767771b7e731f195d40400aca700df18d044cd9d99,Will the highest temperature in New York City be 62°F or higher on March 20?,2026-03-20,2,F,41.56,37.23,12,"{""AIFS"": 38.33, ""GEM15"": 28.67, ""GFS"": 39.81, ""ICON"": 38.39, ""IFS"": 35.18, ""IFS-HR"": 35.55, ""ARPEGE"": 35.31, ""NAM12"": 35.86, ""NBM"": 41.56, ""NEMS"": 40.93, ""NEMS2"": 39.54, ""UKMO"": 37.58}",62.0,20.44,above_equal,0.993,0.99,0.007,65033912604216953332070470356424289384006821013179048819682619548995509302001,74432126396033670408384974630348111571111275910022810874500214874728700755874,0.35,20.44,120.107,5.0,5.0352,0.844,0.998,0.998,0.983,25,2026-03-20T21:23:56.333693,WIN,EXPIRED_WIN,2026-03-21T01:09:43.097316,1.0,0.0352,0.7,0
133,2026-03-18T01:22:52.942851,Chicago,0x71696d630785d911a0068609eff413835b656044d1312a11fd9f0a20afb18fe1,Will the highest temperature in Chicago be 59°F or below on March 20?,2026-03-20,2,F,46.34,40.5,12,"{""AIFS"": 39.89, ""GEM15"": 35.26, ""GFS"": 43.3, ""ICON"": 44.62, ""IFS"": 36.03, ""IFS-HR"": 35.33, ""ARPEGE"": 36.66, ""NAM12"": 37.41, ""NBM"": 40.64, ""NEMS"": 46.31, ""NEMS2"": 44.26, ""UKMO"": 46.34}",59.0,12.66,exact,0.72,0.5,0.28,50457554798641216047425983534831459992919797265957160650606515779001618731892,6192449101278325856106463299858633002242541070304848036314194293396011435160,19.44,12.66,77.518,5.0,6.9444,0.612,0.999,0.999,0.62,24,2026-03-20T18:36:23.377402,LOSS,EXPIRED_LOSS,2026-03-21T01:09:42.926640,0.999,-5.0,-100.0,0
134,2026-03-18T01:23:12.819285,Seattle,0x51e621c389d17677719185ae3ebad11a76a040dee1c44183098b93be8ba8a0ee,Will the highest temperature in Seattle be 62°F or higher on March 20?,2026-03-20,2,F,54.17,52.05,12,"{""AIFS"": 52.21, ""GEM15"": 53.28, ""GFS"": 51.26, ""ICON"": 53.47, ""IFS"": 52.53, ""IFS-HR"": 52.35, ""ARPEGE"": 52.22, ""NAM12"": 49.35, ""NBM"": 54.17, ""NEMS"": 52.3, ""NEMS2"": 50.14, ""UKMO"": 51.31}",62.0,7.83,above_equal,0.98,0.93,0.02,52293703048000174240048561416096428554620175705328148204540873786694977393539,39826225700417797953355623241373360844093225053419389058536729339426230917938,1.02,7.83,37.47,5.0,5.102,0.833,0.995,0.996,0.923,25,2026-03-20T21:23:54.832656,WIN,EXPIRED_WIN,2026-03-21T01:09:42.831305,1.0,0.102,2.04,0
136,2026-03-18T01:23:29.989261,Toronto,0x4305d292acde06ad5f8e533be0439047ad841b5829f50f9495243d8dc8a82758,Will the highest temperature in Toronto be 11°C or higher on March 20?,2026-03-20,2,C,2.66,-0.36,12,"{""AIFS"": -1.12, ""GEM15"": 0.13, ""GFS"": -3.05, ""ICON"": 0.18, ""IFS"": -0.81, ""IFS-HR"": -0.17, ""ARPEGE"": -1.57, ""NAM12"": 1.34, ""NBM"": 1.11, ""NEMS"": 0.21, ""NEMS2"": -3.25, ""UKMO"": 2.66}",11.0,8.34,above_equal,0.99,0.979,0.01,79937042429086038299974342407387578573648237219995772312924178953709135055788,67743584520524292070617571635488641544814601307062746464333010634643466204791,0.51,8.34,88.41,5.0,5.0505,0.8415,0.999,0.999,0.892,25,2026-03-20T21:23:51.827052,WIN,EXPIRED_WIN,2026-03-21T01:09:42.554123,1.0,0.0505,1.01,1
135,2026-03-18T01:23:16.851950,Atlanta,0xa822df1e047aacdb315d2cfb69ed618e343b820280054dddf575b11d606c24e9,Will the highest temperature in Atlanta be 80°F or higher on March 20?,2026-03-20,2,F,59.31,52.31,12,"{""AIFS"": 52.29, ""GEM15"": 42.68, ""GFS"": 49.99, ""ICON"": 52.75, ""IFS"": 49.06, ""IFS-HR"": 48.43, ""ARPEGE"": 48.07, ""NAM12"": 57.3, ""NBM"": 54.0, ""NEMS"": 57.07, ""NEMS2"": 56.75, ""UKMO"": 59.31}",80.0,20.69,above_equal,0.89,0.76,0.11,107604502499322068679344347326857629040540159585054207003603377603055812545267,87071264825545534501136880368459831380303658850022315858786174896879676858902,6.18,20.69,121.139,5.0,5.618,0.7565,0.99,0.99,0.882,25,2026-03-20T21:23:52.336143,WIN,EXPIRED_WIN,2026-03-21T01:09:42.548845,1.0,0.618,12.36,0
137,2026-03-18T01:23:40.203482,Wellington,0x4a1d6fdcdb9c8c1e79ceeffdc387746fde38b643a7b2e013b129c5e1752d890b,Will the highest temperature in Wellington be 23°C or higher on March 20?,2026-03-20,2,C,18.59,16.15,10,"{""AIFS"": 16.44, ""GEM15"": 16.39, ""GFS"": 18.59, ""ICON"": 16.56, ""IFS"": 15.56, ""IFS-HR"": 15.79, ""ARPEGE"": 16.41, ""NEMS"": 13.66, ""NEMS2"": 14.38, ""UKMO"": 17.72}",23.0,4.41,above_equal,0.99,0.98,0.01,95834132366505191882474109717425100857701532081814178938886380375279771045509,68683492823680104456062236494566617979073438982040492838606783191835084703584,0.51,4.41,37.51,5.0,5.0505,0.8415,0.999,0.999,0.977,22,2026-03-20T12:38:35.609237,WIN,EXPIRED_WIN,2026-03-21T01:09:42.412156,1.0,0.0505,1.01,1
139,2026-03-18T01:24:08.777921,Sao Paulo,0xa8c0d6be07c6f91f2b388680b72d8b7947f670bc0340ed1229326a696337a8ba,Will the highest temperature in Sao Paulo be 32°C on March 20?,2026-03-20,2,C,21.51,19.65,10,"{""AIFS"": 19.03, ""GEM15"": 19.7, ""GFS"": 17.6, ""ICON"": 20.75, ""IFS"": 19.43, ""IFS-HR"": 19.44, ""ARPEGE"": 20.57, ""NEMS"": 20.29, ""NEMS2"": 18.21, ""UKMO"": 21.51}",32.0,10.49,exact,0.984,0.958,0.016,77124536073350475133861741381715905891344948638946429026230848232175341737675,101737072024650496893467202526295524456899614637136412041719409552668642310320,0.81,10.49,120.027,5.0,5.0813,0.8364,0.999,0.999,0.956,25,2026-03-20T21:23:50.847959,WIN,EXPIRED_WIN,2026-03-21T01:09:42.365006,1.0,0.0813,1.63,1
142,2026-03-18T06:55:37.851300,Sao Paulo,0x9f24005ba3740fb5c09b8d3746206cbb560d34f74e463cd964e4b2a6eeecd747,Will the highest temperature in Sao Paulo be 33°C or higher on March 20?,2026-03-20,2,C,26.87,24.7,10,"{""AIFS"": 25.99, ""GEM15"": 25.83, ""GFS"": 23.22, ""ICON"": 26.87, ""IFS"": 24.54, ""IFS-HR"": 25.04, ""ARPEGE"": 24.87, ""NEMS"": 21.29, ""NEMS2"": 23.28, ""UKMO"": 26.03}",33.0,6.13,above_equal,0.992,0.981,0.008,83265284920579498704905796088918065102150950178210444015821426697363396861000,62686844615593188414570399612831283336503987431472365181490204745794040464496,0.4,6.13,59.183,5.0,5.0403,0.8432,0.999,0.999,0.98,23,2026-03-20T21:23:47.861877,WIN,EXPIRED_WIN,2026-03-21T01:09:41.994550,1.0,0.0403,0.81,1
140,2026-03-18T01:24:20.646838,Tokyo,0x28c5d55337b9736dc6e164f3a4ef370cb3aa4a80fdd00115404781fa52664eef,Will the highest temperature in Tokyo be 19°C on March 20?,2026-03-20,2,C,13.23,11.19,10,"{""AIFS"": 11.4, ""GEM15"": 10.43, ""GFS"": 11.29, ""ICON"": 13.23, ""IFS"": 10.24, ""IFS-HR"": 10.32, ""ARPEGE"": 10.26, ""NEMS"": 11.07, ""NEMS2"": 11.17, ""UKMO"": 12.49}",19.0,5.77,exact,0.987,0.985,0.013,47538109495172060078826920869783867225972722527408063807968096680330791742291,15087097738959844617795942080348089910253051636614755505969333577346586810949,0.66,5.77,57.593,5.0,5.0659,0.8389,0.999,0.999,0.985,23,2026-03-20T15:36:14.862856,WIN,EXPIRED_WIN,2026-03-21T01:09:41.988002,1.0,0.0659,1.32,0
144,2026-03-18T09:47:32.337776,Tokyo,0xdc0fa1c89bdedac62e44ec60747be948383f209820a3829789fc7645346c01f8,Will the highest temperature in Tokyo be 18°C on March 20?,2026-03-20,2,C,12.61,11.26,10,"{""AIFS"": 11.51, ""GEM15"": 10.43, ""GFS"": 11.48, ""ICON"": 12.61, ""IFS"": 11.24, ""IFS-HR"": 11.19, ""ARPEGE"": 11.59, ""NEMS"": 9.9, ""NEMS2"": 11.17, ""UKMO"": 11.49}",18.0,5.39,exact,0.99,0.988,0.01,90642025337811279545092448024986024177162245811529962174808076067500484285154,72435555373096631947908781320733017415868417259582730993658206370719248582555,0.51,5.39,52.377,5.0,5.0505,0.8415,0.999,0.999,0.989,20,2026-03-20T15:36:13.376846,WIN,EXPIRED_WIN,2026-03-21T01:09:41.830660,1.0,0.0505,1.01,0
143,2026-03-18T06:56:04.738597,Singapore,0x65bb62def60bde9fb23ae441aa375217986d13fa8ecc4d6ca28c637001e9cd73,Will the highest temperature in Singapore be 36°C or higher on March 20?,2026-03-20,2,C,33.83,31.39,10,"{""AIFS"": 31.58, ""GEM15"": 32.57, ""GFS"": 31.96, ""ICON"": 33.83, ""IFS"": 32.64, ""IFS-HR"": 32.99, ""ARPEGE"": 32.91, ""NEMS"": 26.67, ""NEMS2"": 27.88, ""UKMO"": 30.86}",36.0,2.17,above_equal,0.979,0.96,0.021,95408766456002096025301577504399154320836238695263400728222917698964948615046,35011711178875473923164593567641596086374585488829318928263815426338133434790,1.07,2.17,3.953,5.0,5.1073,0.8321,0.999,0.999,0.945,22,2026-03-20T18:36:15.378226,WIN,EXPIRED_WIN,2026-03-21T01:09:41.826188,1.0,0.1073,2.15,0
145,2026-03-18T09:47:40.804112,Tel Aviv,0x6f76cca8d4ae6f30d31768b3750550c46bda6b13cb7ce51bd71fbbcd9c301cb5,Will the highest temperature in Tel Aviv be 27°C or higher on March 20?,2026-03-20,2,C,22.34,19.26,10,"{""AIFS"": 19.61, ""GEM15"": 17.11, ""GFS"": 17.75, ""ICON"": 20.21, ""IFS"": 20.48, ""IFS-HR"": 19.13, ""ARPEGE"": 21.08, ""NEMS"": 17.56, ""NEMS2"": 17.35, ""UKMO"": 22.34}",27.0,4.66,above_equal,0.984,0.959,0.016,105870806855310970984435951465711238380528246272494649827894836178949330124393,72189663032704266387012232240676363799289842850474408875310782502616267821761,0.81,4.66,39.443,5.0,5.0813,0.8364,0.999,0.999,0.973,22,2026-03-20T21:23:44.349689,WIN,EXPIRED_WIN,2026-03-21T01:09:41.475687,1.0,0.0813,1.63,1
149,2026-03-18T16:04:49.680793,Wellington,0x052e08bcf843399666912a4c98fe08244d8f07173e74dbc870a6ff0ea79087c9,Will the highest temperature in Wellington be 21°C on March 20?,2026-03-20,2,C,18.25,16.26,10,"{""AIFS"": 16.52, ""GEM15"": 16.39, ""GFS"": 18.25, ""ICON"": 16.25, ""IFS"": 15.62, ""IFS-HR"": 15.78, ""ARPEGE"": 17.46, ""NEMS"": 13.34, ""NEMS2"": 14.95, ""UKMO"": 18.06}",21.0,2.75,exact,0.98,0.979,0.02,72281894288972543141402234393062230063186023946854914641855711060476166694304,87776798825369915768211426979065335478477344870509026611364855658488498877411,1.02,2.75,15.687,5.0,5.102,0.833,0.999,0.999,0.98,17,2026-03-20T12:38:28.100969,WIN,EXPIRED_WIN,2026-03-21T01:09:41.423018,1.0,0.102,2.04,1
150,2026-03-18T18:49:13.373552,Chicago,0x11d0de372abe4af4986983fcdf884b8fab5c47bdb5b8abb4d2cffd334834fc63,Will the highest temperature in Chicago be 78°F or higher on March 20?,2026-03-20,2,F,73.35,60.26,14,"{""NAM5"": 41.59, ""NAM3"": 62.71, ""AIFS"": 61.27, ""GEM15"": 47.3, ""GFS"": 63.7, ""ICON"": 56.71, ""IFS"": 68.47, ""IFS-HR"": 66.31, ""ARPEGE"": 48.18, ""NAM12"": 55.44, ""NBM"": 58.03, ""NEMS"": 73.35, ""NEMS2"": 71.85, ""UKMO"": 68.79}",78.0,4.65,above_equal,0.995,0.992,0.005,79971909856226660893742554737810697499033510276122657952620516515527940543595,14566273239110832463463936091402834877582278143811130556658815285800345590395,0.25,4.65,-26.706,5.0,5.0251,0.8458,0.999,0.999,0.99,19,2026-03-20T21:23:43.336630,WIN,EXPIRED_WIN,2026-03-21T01:09:41.272320,1.0,0.0251,0.5,0
151,2026-03-18T18:49:14.364279,Londres,0x475883cbb19ecb89e3e2a62ddadd33186529f632fa676fef196b89b727e37ac7,Will the highest temperature in London be 18°C or higher on March 20?,2026-03-20,2,C,15.09,14.15,10,"{""AIFS"": 14.34, ""GEM15"": 13.77, ""GFS"": 13.52, ""ICON"": 14.2, ""IFS"": 13.81, ""IFS-HR"": 13.71, ""ARPEGE"": 13.92, ""NEMS"": 15.09, ""NEMS2"": 14.71, ""UKMO"": 14.41}",18.0,2.91,above_equal,0.988,0.985,0.012,56999720638111976895338287042236077794777859419919509687907042067333528573097,17942117959426658835210479394761373430835346589242641276073778373164902877657,0.61,2.91,19.41,5.0,5.0607,0.8398,0.999,0.999,0.973,19,2026-03-20T21:23:42.838244,WIN,EXPIRED_WIN,2026-03-21T01:09:40.931866,1.0,0.0607,1.21,0
152,2026-03-18T18:50:07.062173,Wellington,0xb40fafa53e9a86673556b9c29f0ac18f0b5a3eea79336df36f5f4da86217472e,Will the highest temperature in Wellington be 22°C on March 20?,2026-03-20,2,C,18.88,16.29,10,"{""AIFS"": 16.52, ""GEM15"": 16.39, ""GFS"": 18.88, ""ICON"": 16.35, ""IFS"": 15.62, ""IFS-HR"": 15.78, ""ARPEGE"": 16.45, ""NEMS"": 13.64, ""NEMS2"": 14.95, ""UKMO"": 18.35}",22.0,3.12,exact,0.985,0.976,0.015,43934781285701461985609946177835322791392924212576279590468873518962886083727,12744914936968572327267326810111115260372059964621351709685525552610480258769,0.76,3.12,20.21,5.0,5.0761,0.8372,0.999,0.999,0.983,16,2026-03-20T12:38:26.610129,WIN,EXPIRED_WIN,2026-03-21T01:09:40.890722,1.0,0.0761,1.52,1
154,2026-03-18T18:50:34.930290,Lucknow,0x5ff8af3ab0f467bc32d011306e9673d17392af88b0322df66c70cad91f059018,Will the highest temperature in Lucknow be 35°C on March 20?,2026-03-20,2,C,32.6,28.07,10,"{""AIFS"": 25.43, ""GEM15"": 29.1, ""GFS"": 31.96, ""ICON"": 24.81, ""IFS"": 27.45, ""IFS-HR"": 27.56, ""ARPEGE"": 26.17, ""NEMS"": 32.6, ""NEMS2"": 30.91, ""UKMO"": 24.75}",35.0,2.4,exact,0.994,0.99,0.006,106246612559453551387212344738222986986038039569573602414714628778922655278970,78651718512376336217856036019522936991033797687996603447508379803963614665736,0.3,2.4,3.35,5.0,5.0302,0.8449,0.999,0.999,0.99,19,2026-03-20T21:23:39.818414,WIN,EXPIRED_WIN,2026-03-21T01:09:40.371425,1.0,0.0302,0.6,0
155,2026-03-18T21:30:52.115176,Tokyo,0xbb562b76885d94a56958df7b4acc568626fa687eeeba4ba87574734c00e6c239,Will the highest temperature in Tokyo be 17°C on March 20?,2026-03-20,2,C,12.43,11.27,10,"{""AIFS"": 11.61, ""GEM15"": 8.89, ""GFS"": 11.75, ""ICON"": 12.43, ""IFS"": 11.68, ""IFS-HR"": 11.51, ""ARPEGE"": 11.97, ""NEMS"": 10.04, ""NEMS2"": 11.01, ""UKMO"": 11.81}",17.0,4.57,exact,0.99,0.984,0.01,53914054408962779649536240338918400377925781339575875048370693114227787171768,6872460785851104193150406844049264556443040004928406916348418920201377518053,0.51,4.57,41.443,5.0,5.0505,0.8415,0.999,0.999,0.979,16,2026-03-20T15:36:05.896045,WIN,EXPIRED_WIN,2026-03-21T01:09:39.837645,1.0,0.0505,1.01,0
163,2026-03-19T01:24:16.637476,Paris,0xc0fe5e2c8c1649d8ed8d38f26e903946085082b50ef8cf8a449819df504ab612,Will the highest temperature in Paris be 19°C or higher on March 20?,2026-03-20,1,C,17.17,16.21,10,"{""AIFS"": 16.68, ""GEM15"": 16.09, ""GFS"": 16.08, ""ICON"": 17.17, ""IFS"": 15.38, ""IFS-HR"": 16.05, ""ARPEGE"": 15.2, ""NEMS"": 17.01, ""NEMS2"": 16.23, ""UKMO"": 16.17}",19.0,1.83,above_equal,0.919,0.911,0.081,21045301249982789995897748177082477669733040823178975730105773674455610843543,12571884914490153295953702525013514764677736438089164670952349716881034770284,8.81,1.83,13.21,5.0,5.4407,0.7812,0.999,0.999,0.91,16,2026-03-20T21:23:31.330235,WIN,EXPIRED_WIN,2026-03-21T01:09:32.337073,1.0,0.4407,8.81,0
174,2026-03-19T12:44:49.097136,Tokyo,0x4b72befbb49f7759882547f9f3ed7eb8b53b34ae84fcb0cf4b988cc2507b86ed,Will the highest temperature in Tokyo be 16°C on March 20?,2026-03-20,1,C,12.8,11.4,10,"{""AIFS"": 11.64, ""GEM15"": 10.07, ""GFS"": 11.02, ""ICON"": 11.91, ""IFS"": 11.44, ""IFS-HR"": 11.37, ""ARPEGE"": 12.01, ""NEMS"": 10.33, ""NEMS2"": 11.45, ""UKMO"": 12.8}",16.0,3.2,exact,0.987,0.978,0.013,85756725967640493948580743972946770889401982602240991781611544841783882463968,42366692911966258253000069724220169559081561888624821549415706155037593937793,1.32,3.2,23.987,5.0,5.0659,0.8389,0.999,0.999,0.971,10,2026-03-20T15:35:46.387313,WIN,EXPIRED_WIN,2026-03-21T01:09:22.577441,1.0,0.0659,1.32,0
175,2026-03-19T15:45:54.778492,Ankara,0x129cfabe769629c11e441ae5e4e512f0adedf739ad49b2e27daa151aedb218a8,Will the highest temperature in Ankara be 11°C on March 20?,2026-03-20,1,C,8.77,7.42,10,"{""AIFS"": 6.99, ""GEM15"": 7.53, ""GFS"": 6.07, ""ICON"": 8.77, ""IFS"": 7.46, ""IFS-HR"": 7.3, ""ARPEGE"": 7.78, ""NEMS"": 7.26, ""NEMS2"": 7.88, ""UKMO"": 7.12}",11.0,2.23,exact,0.99,0.989,0.01,76271235211576071714414047002465467864183775800389545370519105574456846291731,68104216231614735289532338575250662970936892453423205767417660369723128348755,1.01,2.23,10.743,5.0,5.0505,0.8415,0.999,0.999,0.983,11,2026-03-20T21:23:19.332072,WIN,EXPIRED_WIN,2026-03-21T01:09:22.036663,1.0,0.0505,1.01,0
177,2026-03-19T18:47:29.781398,Singapore,0x77a3fa3ae53e1911b995cc785e32b37d96c878411b82f6ce542c1f18bd67501e,Will the highest temperature in Singapore be 35°C on March 20?,2026-03-20,1,C,33.17,31.17,10,"{""AIFS"": 31.66, ""GEM15"": 32.81, ""GFS"": 31.3, ""ICON"": 32.83, ""IFS"": 32.1, ""IFS-HR"": 32.15, ""ARPEGE"": 33.17, ""NEMS"": 26.86, ""NEMS2"": 27.96, ""UKMO"": 30.82}",35.0,1.83,exact,0.982,0.967,0.018,41837654697401618065995017812877661226756111830947937577083873797522226930814,55277865902473276012096382876155554406827457182605668409602986711861755841046,1.83,1.83,1.18,5.0,5.0916,0.8347,0.999,0.999,0.971,9,2026-03-20T18:35:46.363296,WIN,EXPIRED_WIN,2026-03-21T01:09:21.498596,1.0,0.0916,1.83,0
179,2026-03-19T21:31:07.825792,Tokyo,0xe9a03af25894b3a222a778920847c379a033337db7f654dafc59418263f16eb9,Will the highest temperature in Tokyo be 15°C on March 20?,2026-03-20,1,C,13.04,11.59,10,"{""AIFS"": 11.8, ""GEM15"": 9.83, ""GFS"": 11.27, ""ICON"": 12.17, ""IFS"": 11.42, ""IFS-HR"": 11.32, ""ARPEGE"": 12.22, ""NEMS"": 11.35, ""NEMS2"": 11.45, ""UKMO"": 13.04}",15.0,1.96,exact,0.988,0.977,0.012,57466716859661608302324877042903800680669397773396609851821217896391347953426,79021788898013942101587760417147949646632489721472783695925048210408260947393,1.21,1.96,7.343,5.0,5.0607,0.8398,0.999,0.999,0.986,7,2026-03-20T15:35:41.900383,WIN,EXPIRED_WIN,2026-03-21T01:09:20.931950,1.0,0.0607,1.21,0
103,2026-03-17T02:15:33.562268,Buenos Aires,0xa669b42e704c3ac2c0ad56c9d28e6c15eb57f338734c7c641649df8b2bad2e49,Will the highest temperature in Buenos Aires be 34°C or higher on March 19?,2026-03-19,2,C,21.0,18.64,10,"{""AIFS"": 17.94, ""GEM15"": 18.3, ""GFS"": 16.03, ""ICON"": 21.0, ""IFS"": 16.26, ""IFS-HR"": 18.48, ""ARPEGE"": 20.06, ""NEMS"": 18.65, ""NEMS2"": 19.21, ""UKMO"": 20.48}",34.0,13.0,above_equal,0.979,0.96,0.021,52780613053561897925015630442851479180982437526759582733195896571123521392095,46527000593700914916278535641497387774173126589690207520100216890852487432775,1.07,13.0,151.603,5.0,5.1073,0.8321,0.999,0.999,0.964,25,2026-03-19T21:28:19.185925,WIN,EXPIRED_WIN,2026-03-20T01:17:39.404704,1.0,0.1073,2.15,0
